,org,person,count,keywords,files
2671,Broncos,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2672,Broncos,Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2673,Lions,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2674,Lions,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2675,Lions,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2676,Lions,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2677,Lions,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2678,Lions,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2679,Lions,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2680,Lions,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2681,Lions,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2682,Lions,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2683,Lions,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2684,Lions,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2685,Lions,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2686,Lions,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2687,Lions,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2688,Lions,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2689,Lions,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2690,Lions,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2691,Lions,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2692,Lions,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2693,Lions,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2694,Lions,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2695,Lions,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2696,Lions,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2697,Lions,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2698,Lions,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2699,Lions,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2700,Lions,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2701,Lions,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2702,Lions,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2703,Lions,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2704,Lions,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2705,Lions,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2706,Lions,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2707,Lions,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2708,Lions,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2709,Lions,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2710,Lions',Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2711,Lions',Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2712,Lions',Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2713,Lions',Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2714,Lions',Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2715,Lions',Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2716,Lions',PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2717,Lions',PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2718,Lions',Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2719,Lions',Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2720,Lions',John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2721,Lions',Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2722,Lions',Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2723,Lions',Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2724,Lions',Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2725,Lions',Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2726,Lions',Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2727,Lions',RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2728,Lions',Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2729,Lions',McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2730,Lions',Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2731,Lions',Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2732,Lions',Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2733,Lions',Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2734,Lions',Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2735,Lions',Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2736,Lions',Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2737,Lions',Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2738,Lions',Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2739,Lions',adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2740,Lions',God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2741,Lions',Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2742,Lions',Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2743,Lions',Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2744,Lions',Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2745,Lions',Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2746,Lions',Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2747,Bears,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2748,Bears,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2749,Bears,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2750,Bears,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2751,Bears,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2752,Bears,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2753,Bears,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2754,Bears,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2755,Bears,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2756,Bears,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2757,Bears,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2758,Bears,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2759,Bears,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2760,Bears,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2761,Bears,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2762,Bears,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2763,Bears,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2764,Bears,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2765,Bears,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2766,Bears,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2767,Bears,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2768,Bears,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2769,Bears,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2770,Bears,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2771,Bears,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2772,Bears,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2773,Bears,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2774,Bears,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2775,Bears,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2776,Bears,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2777,Bears,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2778,Bears,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2779,Bears,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2780,Bears,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2781,Bears,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2782,Bears,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2783,Bears,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2784,Cowboys,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2785,Cowboys,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2786,Cowboys,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2787,Cowboys,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2788,Cowboys,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2789,Cowboys,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2790,Cowboys,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2791,Cowboys,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2792,Cowboys,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2793,Cowboys,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2794,Cowboys,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2795,Cowboys,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2796,Cowboys,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2797,Cowboys,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2798,Cowboys,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2799,Cowboys,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2800,Cowboys,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2801,Cowboys,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2802,Cowboys,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2803,Cowboys,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2804,Cowboys,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2805,Cowboys,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2806,Cowboys,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2807,Cowboys,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2808,Cowboys,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2809,Cowboys,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2810,Cowboys,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2811,Cowboys,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2812,Cowboys,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2813,Cowboys,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2814,Cowboys,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2815,Cowboys,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2816,Cowboys,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2817,Cowboys,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2818,Cowboys,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2819,Cowboys,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2820,Cowboys,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2821,RB CHI,Anna!,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2822,RB CHI,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2823,RB CHI,RuYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2824,RB CHI,ReYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2825,RB CHI,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2826,RB CHI,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2827,RB CHI,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2828,RB CHI,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2829,RB CHI,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2830,RB CHI,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2831,RB CHI,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2832,RB CHI,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2833,RB CHI,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2834,RB CHI,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2835,RB CHI,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2836,RB CHI,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2837,RB CHI,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2838,RB CHI,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2839,RB CHI,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2840,RB CHI,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2841,RB CHI,Olandis Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2842,RB CHI,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2843,RB CHI,Karon Coleman,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2844,RB CHI,Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2845,RB CHI,Daunte Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2846,RB CHI,Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2847,RB CHI,Charlie Batch,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2848,RB CHI,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2849,RB CHI,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2850,RB CHI,Ty Detmer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2851,RB CHI,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2852,RB CHI,Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2853,RB CHI,Ryan Leaf,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2854,RB CHI,Anthony Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2855,RB CHI,Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2856,RB CHI,Frank Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2857,RB CHI,WR ARI,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2858,RB CHI,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2859,RB CHI,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2860,RB CHI,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2861,RB CHI,Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2862,RB CHI,Moe Williams,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2863,RB CHI,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2864,RB CHI,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2865,RB CHI,Barlow,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2866,RB CHI,James Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2867,RB CHI,Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2868,RB CHI,Peter Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2869,RB CHI,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2870,RB CHI,Jon Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2871,RB CHI,Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2872,RB CHI,Scott Mitchell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2873,RB CHI,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2874,RB CHI,Keenan McCardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2875,RB CHI,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2876,RB CHI,Jimmy Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2877,RB CHI,Mack,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2878,RB CHI,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2879,RB CHI,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2880,RB CHI,Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2881,RB CHI,Jason Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2882,RB CHI,Ron Dayne,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2883,RB CHI,Dayne,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2884,RB CHI,Tiki Barber,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2885,RB CHI,Barber,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2886,RB CHI,LaDainian Tomlinson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2887,RB CHI,Tomlinson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2888,RB CHI,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2889,RB CHI,Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2890,RB CHI,Jake Plummer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2891,RB CHI,Plummer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2892,RB CHI,David Boston,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2893,RB CHI,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2894,RB CHI,Joe Horn,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2895,RB CHI,Horn,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2896,RB CHI,Tyrone Wheatley,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2897,RB CHI,Wheatley,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2898,RB CHI,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2899,RB CHI,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2900,RB CHI,Antowain Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
